Kód;Elnevezés;Számla típus;Gyűjtő
5532;Klíma rendszer;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55321;Klíma rendszer karbantartás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55322;Klíma rendszer javítás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55323;Klíma szivárgás vizsgálat;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5533;Kamerarendszer;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55331;Kamerarendszer karbantartás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55332;Kamerarendszer javítás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5534;Villanyszerelési munkák;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55341;Villanyszerelési karbantartás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55342;Villanyszerelési javítás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5535;Szellőző rendszer;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55351;Szellőző rendszer karbantartás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55352;Szellőző rendszer javítás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5536;Garázskapu és beléptető rendszer;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55361;Garázskapu és beléptető rendszer karbantartás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55362;Garázskapu és beléptető rendszer javítás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5537;Esővíz szivattyú, purátor;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55371;Esővíz szivattyú, purátor karbantartás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55372;Esővíz szivattyú, purátor javítás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5538;Kaputelefon;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55381;Kaputelefon karbantartás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55382;Kaputelefon javítás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5539;Egyéb gépészet;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55391;Egyéb gépészeti karbantartás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55392;Egyéb gépészeti javítások;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
554;Szakipari munkák;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5541;Vízvezeték szerelés;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5542;Lakatos munkák (Ajtók, rácsok);Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5543;Bádogos munkák (Tető);Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5544;Festés, mázolás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5545;Homlokzat javítások;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5546;Burkolat javítások;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5547;Üveges munkák;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5549;Egyéb szakipari javítások;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
555;Kémény;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5551;Kémény karbantartás, tisztítás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5552;Kémény javítás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
56;Bérjárulékok;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
57;Értékcsökenési leírás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
571;Tervezett értékcsökenés;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
572;Terven felüli écs;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
573;Értékhatár alatti tárgyi eszközök écs;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
58;Felújítási munkák;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
59;Költségnemek átvezetése;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
6;Nem számlázható kiadások;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
61;Tagoknak adott kölcsönök;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
62;Ingatlan fenntartási költségek;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
621;Földterület költségei;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
622;Telek költségei;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
623;Épület költségei;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
63;Adminisztratív költségek;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
6304;Jogi költségek;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
6306;Hatósági díjak;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
7;Nem számlázható Bevételek;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
71;Föld hozadékai;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
711;Föld alapú támogatások;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
712;Bálák hozama;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
75;Előírt homály befizetések;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
8;Kiadások;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
80;Kiadások átvezetése;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
86;Egyéb ráfordítások;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
861;Adók;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
862;Bírságok;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
863;Késedelmi kamat;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
869;Egyéb ráfordítás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
87;Pénzügyi ráfordítások;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
871;Kamat költségek;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
89;Eredményt terhelő adók;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
891;Társasági adó;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
9;Bevételek;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
90;Bevételek átvezetése;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
91;Értékesítés árbevétele;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
911;Bérleti díj bevételek;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
915;Egyéb adóköteles bevételek;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
95;Albetétek befizetései;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
